tournament,match_date,series,best_of,winner,loser,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,winner_mw,loser_mw,winner_gw,loser_gw
US Open,2013-08-29,Grand Slam,5,Tipsarevic J.,Sela D.,6,4,6,4,6,1,0,0,0,0,3,1,18,9
US Open,2013-08-29,Grand Slam,5,Tursunov D.,Rufin G.,7,6,1,1,0,0,0,0,0,0,3,1,8,7
US Open,2013-08-29,Grand Slam,5,Gasquet R.,Robert S.,6,3,7,5,7,5,0,0,0,0,3,1,20,13
US Open,2013-08-29,Grand Slam,5,Ferrer D.,Bautista R.,6,3,6,7,6,1,6,2,0,0,3,1,24,13
US Open,2013-08-29,Grand Slam,5,Sock J.,Gonzalez M.,7,6,1,6,7,5,6,2,0,0,3,1,21,19
US Open,2013-08-29,Grand Slam,5,Kukushkin M.,Haider-Maurer A.,6,4,6,4,7,5,0,0,0,0,3,1,19,13
US Open,2013-08-29,Grand Slam,5,Evans D.,Tomic B.,1,6,6,3,7,6,6,3,0,0,3,1,20,18
US Open,2013-08-29,Grand Slam,5,Federer R.,Berlocq C.,6,3,6,2,6,1,0,0,0,0,3,1,18,6
US Open,2013-08-29,Grand Slam,5,Mannarino A.,Querrey S.,7,6,7,6,6,7,6,4,0,0,3,1,26,23
US Open,2013-08-29,Grand Slam,5,Dodig I.,Davydenko N.,6,1,6,4,6,4,0,0,0,0,3,1,18,9
US Open,2013-08-29,Grand Slam,5,Kohlschreiber P.,Roger-Vasselin E.,6,3,6,2,5,7,6,2,0,0,3,1,23,14
US Open,2013-08-29,Grand Slam,5,Robredo T.,Dancevic F.,6,4,6,4,6,1,0,0,0,0,3,1,18,9
US Open,2013-08-29,Grand Slam,5,Lopez F.,Klahn B.,6,4,7,6,4,6,7,5,0,0,3,1,24,21
US Open,2013-08-30,Grand Slam,5,Raonic M.,Andujar P.,6,1,6,2,6,4,0,0,0,0,3,1,18,7
US Open,2013-08-30,Grand Slam,5,Nadal R.,Dutra Silva R.,6,2,6,1,6,0,0,0,0,0,3,1,18,3
US Open,2013-08-30,Grand Slam,5,Isner J.,Monfils G.,7,5,6,2,4,6,7,6,0,0,3,1,24,19
US Open,2013-08-30,Grand Slam,5,Youzhny M.,Dolgopolov O.,7,5,6,1,6,3,0,0,0,0,3,1,19,9
US Open,2013-08-30,Grand Slam,5,Haas T.,Lu Y.H.,6,3,6,4,7,6,0,0,0,0,3,1,19,13
US Open,2013-08-30,Grand Slam,5,Granollers M.,Ram R.,3,6,4,6,6,2,6,3,7,5,3,2,26,22
US Open,2013-08-30,Grand Slam,5,Benneteau J.,Chardy J.,6,4,6,3,6,4,0,0,0,0,3,1,18,11
US Open,2013-08-30,Grand Slam,5,Smyczek T.,Bogomolov A.,3,6,7,6,2,6,6,4,6,4,3,2,24,26
US Open,2013-08-30,Grand Slam,5,Djokovic N.,Becker B.,7,6,6,2,6,2,0,0,0,0,3,1,19,10
US Open,2013-08-30,Grand Slam,5,Berdych T.,Kudla D.,7,6,7,6,6,3,0,0,0,0,3,1,20,15
US Open,2013-08-30,Grand Slam,5,Sousa J.,Nieminen J.,1,6,6,3,3,6,6,3,6,4,3,2,22,22
US Open,2013-08-30,Grand Slam,5,Istomin D.,Kamke T.,6,4,6,2,6,2,0,0,0,0,3,1,18,8
US Open,2013-08-30,Grand Slam,5,Seppi A.,Devvarman S.,7,6,6,4,7,5,0,0,0,0,3,1,20,15
US Open,2013-08-30,Grand Slam,5,Mayer F.,Young D.,7,5,6,3,6,4,0,0,0,0,3,1,19,12
US Open,2013-08-30,Grand Slam,5,Donskoy E.,Gojowczyk P.,6,3,6,4,3,6,4,6,6,3,3,2,25,22
US Open,2013-08-30,Grand Slam,5,Murray A.,Mayer L.,7,5,6,1,3,6,6,1,0,0,3,1,22,13
US Open,2013-08-30,Grand Slam,5,Wawrinka S.,Karlovic I.,7,5,7,6,6,4,0,0,0,0,3,1,20,15
US Open,2013-08-31,Grand Slam,5,Baghdatis M.,Anderson K.,6,2,6,2,6,2,0,0,0,0,3,1,18,6
US Open,2013-08-31,Grand Slam,5,Hewitt L.,Del Potro J.M.,6,4,5,7,3,6,7,6,6,1,3,2,27,24
US Open,2013-08-31,Grand Slam,5,Ferrer D.,Kukushkin M.,6,4,6,3,4,6,6,4,0,0,3,1,22,17
US Open,2013-08-31,Grand Slam,5,Raonic M.,Lopez F.,6,7,6,4,6,3,6,4,0,0,3,1,24,18
US Open,2013-08-31,Grand Slam,5,Nadal R.,Dodig I.,6,4,6,3,6,3,0,0,0,0,3,1,18,10
US Open,2013-08-31,Grand Slam,5,Tipsarevic J.,Sock J.,3,6,7,6,6,1,6,2,0,0,3,1,22,15
US Open,2013-08-31,Grand Slam,5,Kohlschreiber P.,Isner J.,6,4,3,6,7,5,7,6,0,0,3,1,23,21
US Open,2013-08-31,Grand Slam,5,Gasquet R.,Tursunov D.,6,3,2,6,6,4,4,2,0,0,3,1,18,15
US Open,2013-08-31,Grand Slam,5,Robredo T.,Evans D.,7,6,6,1,4,6,7,5,0,0,3,1,24,18
US Open,2013-09-01,Grand Slam,5,Federer R.,Mannarino A.,6,3,6,0,6,2,0,0,0,0,3,1,18,5
US Open,2013-09-01,Grand Slam,5,Wawrinka S.,Baghdatis M.,6,3,6,2,6,7,7,6,0,0,3,1,25,18
US Open,2013-09-01,Grand Slam,5,Berdych T.,Benneteau J.,6,0,6,3,6,2,0,0,0,0,3,1,18,5
US Open,2013-09-01,Grand Slam,5,Murray A.,Mayer F.,7,6,6,2,6,2,0,0,0,0,3,1,19,10
US Open,2013-09-01,Grand Slam,5,Istomin D.,Seppi A.,6,3,6,4,2,6,3,6,6,1,3,2,23,20
US Open,2013-09-01,Grand Slam,5,Hewitt L.,Donskoy E.,6,3,7,6,3,6,6,1,0,0,3,1,22,16
US Open,2013-09-01,Grand Slam,5,Youzhny M.,Haas T.,6,3,6,2,2,6,6,3,0,0,3,1,20,14
US Open,2013-09-01,Grand Slam,5,Granollers M.,Smyczek T.,6,4,4,6,0,6,6,3,7,5,3,2,23,24
US Open,2013-09-02,Grand Slam,5,Djokovic N.,Sousa J.,6,0,6,2,6,2,0,0,0,0,3,1,18,4
US Open,2013-09-02,Grand Slam,5,Ferrer D.,Tipsarevic J.,7,6,3,6,7,5,7,6,0,0,3,1,24,23
US Open,2013-09-02,Grand Slam,5,Robredo T.,Federer R.,7,6,6,3,6,4,0,0,0,0,3,1,19,13
US Open,2013-09-02,Grand Slam,5,Gasquet R.,Raonic M.,6,7,7,6,2,6,7,6,7,5,3,2,29,30
US Open,2013-09-03,Grand Slam,5,Nadal R.,Kohlschreiber P.,6,7,6,4,6,3,6,1,0,0,3,1,24,15
US Open,2013-09-03,Grand Slam,5,Youzhny M.,Hewitt L.,6,3,3,6,6,7,6,4,7,5,3,2,28,25
US Open,2013-09-03,Grand Slam,5,Djokovic N.,Granollers M.,6,3,6,0,6,0,0,0,0,0,3,1,18,3
US Open,2013-09-04,Grand Slam,5,Wawrinka S.,Berdych T.,3,6,6,1,7,6,6,2,0,0,3,1,22,15
US Open,2013-09-04,Grand Slam,5,Murray A.,Istomin D.,6,7,6,1,6,4,6,4,0,0,3,1,24,16
US Open,2013-09-04,Grand Slam,5,Gasquet R.,Ferrer D.,6,3,6,1,4,6,2,6,6,3,3,2,24,19
US Open,2013-09-05,Grand Slam,5,Nadal R.,Robredo T.,6,0,6,2,6,2,0,0,0,0,3,1,18,4
US Open,2013-09-05,Grand Slam,5,Wawrinka S.,Murray A.,6,4,6,3,6,2,0,0,0,0,3,1,18,9
US Open,2013-09-06,Grand Slam,5,Djokovic N.,Youzhny M.,6,3,6,2,3,6,6,0,0,0,3,1,21,11
US Open,2013-09-07,Grand Slam,5,Djokovic N.,Wawrinka S.,2,6,7,6,3,6,6,3,6,4,3,2,24,25
US Open,2013-09-07,Grand Slam,5,Nadal R.,Gasquet R.,6,4,7,6,6,2,0,0,0,0,3,1,19,12
US Open,2013-09-09,Grand Slam,5,Nadal R.,Djokovic N.,6,2,3,6,6,4,6,1,0,0,3,1,21,13
Open de Moselle,2013-09-16,ATP250,3,Querrey S.,Karlovic I.,4,6,7,6,6,4,0,0,0,0,2,1,17,16
Open de Moselle,2013-09-17,ATP250,3,Mayer F.,Herbert P.H.,6,2,7,5,0,0,0,0,0,0,2,0,13,7
Open de Moselle,2013-09-17,ATP250,3,Kamke T.,Gicquel M.,6,2,6,3,0,0,0,0,0,0,2,0,12,5
Open de Moselle,2013-09-17,ATP250,3,De Schepper K.,Huta Galung J.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Open de Moselle,2013-09-17,ATP250,3,Roger-Vasselin E.,Delbonis F.,6,0,6,2,0,0,0,0,0,0,2,0,12,2
Open de Moselle,2013-09-17,ATP250,3,Lacko L.,Berrer M.,6,3,1,6,6,2,0,0,0,0,2,1,13,11
Open de Moselle,2013-09-17,ATP250,3,Fucsovics M.,Chardy J.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Open de Moselle,2013-09-17,ATP250,3,Mathieu P.H.,Sijsling I.,6,7,7,5,7,6,0,0,0,0,2,1,20,18
Open de Moselle,2013-09-18,ATP250,3,Olivetti A.,Zverev M.,7,5,7,6,0,0,0,0,0,0,2,0,14,11
Open de Moselle,2013-09-18,ATP250,3,Berlocq C.,Vesely J.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Open de Moselle,2013-09-18,ATP250,3,Mahut N.,Mayer L.,7,6,6,4,0,0,0,0,0,0,2,0,13,10
Open de Moselle,2013-09-18,ATP250,3,Becker B.,Paire B.,6,3,7,5,0,0,0,0,0,0,2,0,13,8
Open de Moselle,2013-09-18,ATP250,3,Kamke T.,Fucsovics M.,1,6,6,3,6,2,0,0,0,0,2,1,13,11
Open de Moselle,2013-09-18,ATP250,3,Querrey S.,Mathieu P.H.,6,2,0,0,0,0,0,0,0,0,2,0,6,2
Open de Moselle,2013-09-18,ATP250,3,Tsonga J.W.,Roger-Vasselin E.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Open de Moselle,2013-09-19,ATP250,3,Mahut N.,Seppi A.,6,4,6,4,0,0,0,0,0,0,2,0,12,8
Open de Moselle,2013-09-19,ATP250,3,Mayer F.,Lacko L.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Open de Moselle,2013-09-19,ATP250,3,Becker B.,Olivetti A.,6,7,6,3,6,1,0,0,0,0,2,1,18,11
Open de Moselle,2013-09-19,ATP250,3,Simon G.,De Schepper K.,6,2,6,3,0,0,0,0,0,0,2,0,12,5
Open de Moselle,2013-09-19,ATP250,3,Berlocq C.,Kohlschreiber P.,6,7,7,6,2,1,0,0,0,0,2,1,15,14
Open de Moselle,2013-09-20,ATP250,3,Mahut N.,Becker B.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Open de Moselle,2013-09-20,ATP250,3,Simon G.,Querrey S.,6,4,7,6,0,0,0,0,0,0,2,0,13,10
Open de Moselle,2013-09-20,ATP250,3,Tsonga J.W.,Kamke T.,4,6,6,3,6,4,0,0,0,0,2,1,16,13
Open de Moselle,2013-09-20,ATP250,3,Mayer F.,Berlocq C.,5,7,6,4,7,5,0,0,0,0,2,1,18,16
Open de Moselle,2013-09-21,ATP250,3,Simon G.,Mahut N.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Open de Moselle,2013-09-21,ATP250,3,Tsonga J.W.,Mayer F.,4,6,6,2,6,3,0,0,0,0,2,1,16,11
Open de Moselle,2013-09-22,ATP250,3,Simon G.,Tsonga J.W.,6,4,6,3,0,0,0,0,0,0,2,0,12,7
St. Petersburg Open,2013-09-16,ATP250,3,Khachanov K.,Hanescu V.,7,6,7,6,0,0,0,0,0,0,2,0,14,12
St. Petersburg Open,2013-09-16,ATP250,3,Youzhny M.,Karatsev A.,6,7,6,2,6,2,0,0,0,0,2,1,18,11
St. Petersburg Open,2013-09-16,ATP250,3,Golubev A.,Struff J.L.,6,7,6,3,6,1,0,0,0,0,2,1,18,11
St. Petersburg Open,2013-09-17,ATP250,3,Fognini F.,Inglot D.,6,4,6,4,0,0,0,0,0,0,2,0,12,8
St. Petersburg Open,2013-09-17,ATP250,3,Istomin D.,Groth S.,6,4,3,6,7,5,0,0,0,0,2,1,16,15
St. Petersburg Open,2013-09-17,ATP250,3,Garcia-Lopez G.,Biryukov M.,6,4,6,1,0,0,0,0,0,0,2,0,12,5
St. Petersburg Open,2013-09-17,ATP250,3,Tursunov D.,Baghdatis M.,7,6,7,6,0,0,0,0,0,0,2,0,14,12
St. Petersburg Open,2013-09-17,ATP250,3,Zopp J.,Gimeno-Traver D.,6,1,3,6,6,3,0,0,0,0,2,1,15,10
St. Petersburg Open,2013-09-17,ATP250,3,Donskoy E.,Mannarino A.,6,1,6,4,0,0,0,0,0,0,2,0,12,5
St. Petersburg Open,2013-09-18,ATP250,3,Rosol L.,Berankis R.,6,4,7,6,0,0,0,0,0,0,2,0,13,10
St. Petersburg Open,2013-09-18,ATP250,3,Gulbis E.,Elgin M.,6,0,6,1,0,0,0,0,0,0,2,0,12,1
St. Petersburg Open,2013-09-18,ATP250,3,Kravchuk K.,Zeballos H.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
St. Petersburg Open,2013-09-18,ATP250,3,Bautista R.,Tipsarevic J.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
St. Petersburg Open,2013-09-18,ATP250,3,Sousa J.,Lorenzi P.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
St. Petersburg Open,2013-09-18,ATP250,3,Przysiezny M.,Ramos A.,3,6,6,4,6,3,0,0,0,0,2,1,15,13
St. Petersburg Open,2013-09-18,ATP250,3,Stakhovsky S.,Verdasco F.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
St. Petersburg Open,2013-09-18,ATP250,3,Istomin D.,Golubev A.,4,6,6,3,6,4,0,0,0,0,2,1,16,13
St. Petersburg Open,2013-09-18,ATP250,3,Garcia-Lopez G.,Youzhny M.,6,4,4,6,6,3,0,0,0,0,2,1,16,13
St. Petersburg Open,2013-09-19,ATP250,3,Rosol L.,Khachanov K.,6,4,6,4,0,0,0,0,0,0,2,0,12,8
St. Petersburg Open,2013-09-19,ATP250,3,Sousa J.,Stakhovsky S.,3,6,6,4,6,0,0,0,0,0,2,1,15,10
St. Petersburg Open,2013-09-19,ATP250,3,Przysiezny M.,Fognini F.,6,3,5,3,0,0,0,0,0,0,2,0,11,6
St. Petersburg Open,2013-09-19,ATP250,3,Tursunov D.,Kravchuk K.,6,3,6,0,0,0,0,0,0,0,2,0,12,3
St. Petersburg Open,2013-09-19,ATP250,3,Gulbis E.,Zopp J.,6,3,1,6,6,3,0,0,0,0,2,1,13,12
St. Petersburg Open,2013-09-19,ATP250,3,Bautista R.,Donskoy E.,2,6,6,1,7,6,0,0,0,0,2,1,15,13
St. Petersburg Open,2013-09-20,ATP250,3,Przysiezny M.,Rosol L.,7,6,1,6,6,3,0,0,0,0,2,1,14,15
St. Petersburg Open,2013-09-20,ATP250,3,Gulbis E.,Bautista R.,6,1,6,2,0,0,0,0,0,0,2,0,12,3
St. Petersburg Open,2013-09-20,ATP250,3,Garcia-Lopez G.,Istomin D.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
St. Petersburg Open,2013-09-20,ATP250,3,Sousa J.,Tursunov D.,6,4,6,3,0,0,0,0,0,0,2,0,12,7
St. Petersburg Open,2013-09-21,ATP250,3,Gulbis E.,Przysiezny M.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
St. Petersburg Open,2013-09-21,ATP250,3,Garcia-Lopez G.,Sousa J.,6,1,6,1,0,0,0,0,0,0,2,0,12,2
St. Petersburg Open,2013-09-22,ATP250,3,Gulbis E.,Garcia-Lopez G.,3,6,6,4,6,0,0,0,0,0,2,1,15,10
Thailand Open,2013-09-23,ATP250,3,Haase R.,Gimeno-Traver D.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Thailand Open,2013-09-23,ATP250,3,Sijsling I.,Nieminen J.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Thailand Open,2013-09-23,ATP250,3,Lopez F.,Djere L.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Thailand Open,2013-09-24,ATP250,3,Soeda G.,Giraldo S.,3,6,6,1,6,2,0,0,0,0,2,1,15,9
Thailand Open,2013-09-24,ATP250,3,Lacko L.,Falla A.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Thailand Open,2013-09-24,ATP250,3,Rosol L.,Kubot L.,6,3,3,6,7,6,0,0,0,0,2,1,16,15
Thailand Open,2013-09-24,ATP250,3,Bautista R.,Chiudinelli M.,7,5,7,6,0,0,0,0,0,0,2,0,14,11
Thailand Open,2013-09-24,ATP250,3,Tomic B.,Karlovic I.,6,7,6,4,4,2,0,0,0,0,2,1,16,13
Thailand Open,2013-09-24,ATP250,3,Matosevic M.,Trongcharoenchaikul W.,6,1,6,1,0,0,0,0,0,0,2,0,12,2
Thailand Open,2013-09-25,ATP250,3,Lu Y.H.,Donskoy E.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Thailand Open,2013-09-25,ATP250,3,Istomin D.,Jeong S.Y.,6,3,6,0,0,0,0,0,0,0,2,0,12,3
Thailand Open,2013-09-25,ATP250,3,Youzhny M.,Lorenzi P.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Thailand Open,2013-09-25,ATP250,3,Sijsling I.,Haase R.,6,7,6,4,7,6,0,0,0,0,2,1,19,17
Thailand Open,2013-09-25,ATP250,3,Lopez F.,Soeda G.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
Thailand Open,2013-09-25,ATP250,3,Berdych T.,Bautista R.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Thailand Open,2013-09-26,ATP250,3,Simon G.,Tomic B.,6,4,7,5,0,0,0,0,0,0,2,0,13,9
Thailand Open,2013-09-26,ATP250,3,Lu Y.H.,Rosol L.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Thailand Open,2013-09-26,ATP250,3,Youzhny M.,Istomin D.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Thailand Open,2013-09-26,ATP250,3,Raonic M.,Matosevic M.,7,6,4,6,6,4,0,0,0,0,2,1,17,16
Thailand Open,2013-09-26,ATP250,3,Gasquet R.,Lacko L.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Thailand Open,2013-09-27,ATP250,3,Simon G.,Sijsling I.,6,4,5,7,6,4,0,0,0,0,2,1,17,15
Thailand Open,2013-09-27,ATP250,3,Berdych T.,Lu Y.H.,7,6,6,4,0,0,0,0,0,0,2,0,13,10
Thailand Open,2013-09-27,ATP250,3,Gasquet R.,Youzhny M.,5,7,6,3,6,1,0,0,0,0,2,1,17,11
Thailand Open,2013-09-27,ATP250,3,Raonic M.,Lopez F.,6,4,6,3,0,0,0,0,0,0,2,0,12,7
Thailand Open,2013-09-28,ATP250,3,Berdych T.,Simon G.,6,7,6,2,7,5,0,0,0,0,2,1,19,14
Thailand Open,2013-09-28,ATP250,3,Raonic M.,Gasquet R.,3,6,7,5,6,4,0,0,0,0,2,1,16,15
Thailand Open,2013-09-29,ATP250,3,Raonic M.,Berdych T.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
Malaysian Open,2013-09-23,ATP250,3,Mannarino A.,Brands D.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Malaysian Open,2013-09-23,ATP250,3,Delbonis F.,Chung H.,6,4,6,2,0,0,0,0,0,0,2,0,12,6
Malaysian Open,2013-09-24,ATP250,3,Cuevas P.,Davydenko N.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Malaysian Open,2013-09-24,ATP250,3,Andujar P.,Zemlja G.,3,6,7,5,0,0,0,0,0,0,2,0,10,11
Malaysian Open,2013-09-24,ATP250,3,Pospisil V.,Hanescu V.,1,6,6,1,6,3,0,0,0,0,2,1,13,10
Malaysian Open,2013-09-24,ATP250,3,Zverev M.,Zeballos H.,7,6,6,2,0,0,0,0,0,0,2,0,13,8
Malaysian Open,2013-09-24,ATP250,3,Viola M.,Devvarman S.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Malaysian Open,2013-09-24,ATP250,3,Carreno-Busta P.,Bogomolov A.,7,6,6,0,0,0,0,0,0,0,2,0,13,6
Malaysian Open,2013-09-25,ATP250,3,Sousa J.,Harrison R.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Malaysian Open,2013-09-25,ATP250,3,Tursunov D.,Ram R.,7,5,6,0,0,0,0,0,0,0,2,0,13,5
Malaysian Open,2013-09-25,ATP250,3,Baghdatis M.,Berlocq C.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
Malaysian Open,2013-09-25,ATP250,3,Benneteau J.,Przysiezny M.,7,6,6,4,0,0,0,0,0,0,2,0,13,10
Malaysian Open,2013-09-25,ATP250,3,Delbonis F.,Pospisil V.,7,6,7,6,0,0,0,0,0,0,2,0,14,12
Malaysian Open,2013-09-25,ATP250,3,Mannarino A.,Almagro N.,6,4,6,3,0,0,0,0,0,0,2,0,12,7
Malaysian Open,2013-09-25,ATP250,3,Ferrer D.,Viola M.,6,2,6,3,0,0,0,0,0,0,2,0,12,5
Malaysian Open,2013-09-26,ATP250,3,Melzer J.,Zverev M.,7,5,6,4,0,0,0,0,0,0,2,0,13,9
Malaysian Open,2013-09-26,ATP250,3,Sousa J.,Cuevas P.,4,6,7,5,6,0,0,0,0,0,2,1,17,11
Malaysian Open,2013-09-26,ATP250,3,Benneteau J.,Andujar P.,7,6,6,2,0,0,0,0,0,0,2,0,13,8
Malaysian Open,2013-09-26,ATP250,3,Wawrinka S.,Baghdatis M.,6,1,7,5,0,0,0,0,0,0,2,0,13,6
Malaysian Open,2013-09-26,ATP250,3,Tursunov D.,Carreno-Busta P.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
Malaysian Open,2013-09-27,ATP250,3,Melzer J.,Delbonis F.,6,3,6,2,0,0,0,0,0,0,2,0,12,5
Malaysian Open,2013-09-27,ATP250,3,Benneteau J.,Mannarino A.,6,3,6,3,0,0,0,0,0,0,2,0,12,6
Malaysian Open,2013-09-27,ATP250,3,Sousa J.,Ferrer D.,6,2,7,6,0,0,0,0,0,0,2,0,13,8
Malaysian Open,2013-09-27,ATP250,3,Wawrinka S.,Tursunov D.,2,6,6,3,7,6,0,0,0,0,2,1,15,15
Malaysian Open,2013-09-28,ATP250,3,Sousa J.,Melzer J.,6,4,3,6,6,4,0,0,0,0,2,1,15,14
Malaysian Open,2013-09-28,ATP250,3,Benneteau J.,Wawrinka S.,6,4,6,3,0,0,0,0,0,0,2,0,12,7
Malaysian Open,2013-09-29,ATP250,3,Sousa J.,Benneteau J.,2,6,7,5,6,4,0,0,0,0,2,1,15,15
China Open,2012-10-01,ATP500,3,Tomic B.,Zhang Z.,7,6,6,4,0,0,0,0,0,0,2,0,13,10
China Open,2012-10-01,ATP500,3,Fognini F.,Robredo T.,7,5,4,6,6,3,0,0,0,0,2,1,17,14
China Open,2012-10-01,ATP500,3,Bautista R.,Dimitrov G.,6,4,6,2,0,0,0,0,0,0,2,0,12,6
China Open,2012-10-01,ATP500,3,Kohlschreiber P.,Montanes A.,7,5,1,6,7,6,0,0,0,0,2,1,15,17
China Open,2012-10-01,ATP500,3,Hewitt L.,Haas T.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
China Open,2012-10-01,ATP500,3,Querrey S.,Youzhny M.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
China Open,2012-10-01,ATP500,3,Gasquet R.,Mayer F.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
China Open,2012-10-02,ATP500,3,Wawrinka S.,Seppi A.,4,6,6,3,6,4,0,0,0,0,2,1,16,13
China Open,2012-10-02,ATP500,3,Verdasco F.,Devvarman S.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
China Open,2012-10-02,ATP500,3,Isner J.,Wu D.,5,7,7,6,6,3,0,0,0,0,2,1,18,16
China Open,2012-10-02,ATP500,3,Djokovic N.,Rosol L.,6,0,6,3,0,0,0,0,0,0,2,0,12,3
China Open,2012-10-02,ATP500,3,Matosevic M.,Benneteau J.,7,6,6,3,0,0,0,0,0,0,2,0,13,9
China Open,2012-10-02,ATP500,3,Nadal R.,Giraldo S.,6,2,6,4,0,0,0,0,0,0,2,0,12,6
China Open,2012-10-02,ATP500,3,Davydenko N.,Lu Y.H.,7,6,6,4,0,0,0,0,0,0,2,0,13,10
China Open,2012-10-02,ATP500,3,Berdych T.,Andujar P.,6,4,6,1,0,0,0,0,0,0,2,0,12,5
China Open,2012-10-02,ATP500,3,Ferrer D.,Pospisil V.,6,4,3,6,7,6,0,0,0,0,2,1,16,16
China Open,2012-10-03,ATP500,3,Berdych T.,Davydenko N.,0,0,0,0,0,0,0,0,0,0,2,0,0,0
China Open,2012-10-03,ATP500,3,Fognini F.,Hewitt L.,6,0,6,2,0,0,0,0,0,0,2,0,12,2
China Open,2012-10-03,ATP500,3,Isner J.,Bautista R.,6,2,6,7,6,4,0,0,0,0,2,1,18,13
China Open,2012-10-03,ATP500,3,Nadal R.,Kohlschreiber P.,6,4,7,6,0,0,0,0,0,0,2,0,13,10
China Open,2012-10-04,ATP500,3,Querrey S.,Wawrinka S.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
China Open,2012-10-04,ATP500,3,Djokovic N.,Verdasco F.,7,5,2,6,6,2,0,0,0,0,2,1,15,13
China Open,2012-10-04,ATP500,3,Gasquet R.,Tomic B.,7,6,6,4,0,0,0,0,0,0,2,0,13,10
China Open,2012-10-04,ATP500,3,Ferrer D.,Matosevic M.,5,7,6,1,6,2,0,0,0,0,2,1,17,10
China Open,2012-10-05,ATP500,3,Nadal R.,Fognini F.,2,6,6,4,6,1,0,0,0,0,2,1,14,11
China Open,2012-10-05,ATP500,3,Berdych T.,Isner J.,7,5,6,2,0,0,0,0,0,0,2,0,13,7
China Open,2012-10-05,ATP500,3,Gasquet R.,Ferrer D.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
China Open,2012-10-05,ATP500,3,Djokovic N.,Querrey S.,6,1,6,2,0,0,0,0,0,0,2,0,12,3
China Open,2012-10-06,ATP500,3,Nadal R.,Berdych T.,4,2,0,0,0,0,0,0,0,0,2,0,4,2
China Open,2012-10-06,ATP500,3,Djokovic N.,Gasquet R.,6,4,6,2,0,0,0,0,0,0,2,0,12,6
China Open,2012-10-07,ATP500,3,Djokovic N.,Nadal R.,6,3,6,4,0,0,0,0,0,0,2,0,12,7
Rakuten Japan Open Tennis Championships,2012-10-01,ATP500,3,Almagro N.,Becker B.,7,6,7,6,0,0,0,0,0,0,2,0,14,12
Rakuten Japan Open Tennis Championships,2012-10-01,ATP500,3,Dolgopolov O.,Brands D.,6,3,6,1,0,0,0,0,0,0,2,0,12,4
Rakuten Japan Open Tennis Championships,2012-10-01,ATP500,3,Tsonga J.W.,Monfils G.,6,3,7,6,0,0,0,0,0,0,2,0,13,9
Rakuten Japan Open Tennis Championships,2012-10-01,ATP500,3,Nieminen J.,Monaco J.,7,6,6,1,0,0,0,0,0,0,2,0,13,7
Rakuten Japan Open Tennis Championships,2012-10-02,ATP500,3,Lopez F.,Ito T.,4,6,7,5,6,3,0,0,0,0,2,1,17,14
Rakuten Japan Open Tennis Championships,2012-10-02,ATP500,3,Berlocq C.,Cuevas P.,7,6,6,2,0,0,0,0,0,0,2,0,13,8
Rakuten Japan Open Tennis Championships,2012-10-02,ATP500,3,Zeballos H.,Harrison R.,6,1,4,6,6,4,0,0,0,0,2,1,16,11
Rakuten Japan Open Tennis Championships,2012-10-02,ATP500,3,Lacko L.,Anderson K.,6,4,7,6,0,0,0,0,0,0,2,0,13,10
