season,Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
2023,409.0,Enmanuel Valdéz*,24.0,BOS,AL,0.0,49.0,149.0,139.0,17.0,37.0,8.0,0.0,6.0,19.0,5.0,1.0,8.0,37.0,0.266,0.311,0.453,0.764,103.0,0.335,102.0,63.0,4.0,1.0,0.0,0.0,0.0,4/H6D,
2023,410.0,Kody Clemens*,27.0,PHI,NL,0.0,47.0,148.0,139.0,15.0,32.0,7.0,0.0,4.0,13.0,0.0,0.0,8.0,40.0,0.23,0.277,0.367,0.644,75.0,0.279,68.0,51.0,1.0,1.0,0.0,0.0,0.0,3/H1D69,
2023,411.0,Billy McKinney*,28.0,NYY,AL,0.2,48.0,147.0,128.0,19.0,29.0,3.0,1.0,6.0,14.0,1.0,0.0,17.0,39.0,0.227,0.32,0.406,0.726,98.0,0.314,93.0,52.0,1.0,1.0,0.0,1.0,1.0,79/8H3,
2023,412.0,Omar Narváez*,31.0,NYM,NL,-0.1,49.0,146.0,128.0,12.0,27.0,5.0,0.0,2.0,7.0,0.0,0.0,14.0,27.0,0.211,0.283,0.297,0.58,62.0,0.266,62.0,38.0,1.0,0.0,1.0,3.0,0.0,2/H,
2023,413.0,Kevin Smith,26.0,OAK,AL,-0.3,49.0,146.0,135.0,15.0,25.0,4.0,0.0,5.0,11.0,1.0,0.0,5.0,51.0,0.185,0.22,0.326,0.546,52.0,0.235,42.0,44.0,3.0,1.0,5.0,0.0,0.0,65/HD,
2023,414.0,Parker Meadows*,23.0,DET,AL,1.0,37.0,145.0,125.0,19.0,29.0,4.0,2.0,3.0,13.0,8.0,1.0,17.0,37.0,0.232,0.331,0.368,0.699,94.0,0.329,100.0,46.0,0.0,2.0,0.0,1.0,1.0,8/DH,
2023,415.0,Austin Wynns,32.0,3TM,NL,-0.1,51.0,145.0,130.0,11.0,27.0,6.0,0.0,1.0,10.0,1.0,0.0,9.0,39.0,0.208,0.268,0.277,0.545,44.0,0.255,39.0,36.0,4.0,2.0,3.0,1.0,0.0,2/H,
2023,415.0,Austin Wynns,32.0,SFG,NL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,/2,
2023,415.0,Austin Wynns,32.0,LAD,NL,0.1,5.0,12.0,11.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.182,0.25,0.273,0.523,43.0,0.236,36.0,3.0,0.0,0.0,0.0,0.0,0.0,/2,
2023,415.0,Austin Wynns,32.0,COL,NL,-0.2,45.0,131.0,117.0,11.0,25.0,5.0,0.0,1.0,8.0,1.0,0.0,8.0,32.0,0.214,0.273,0.282,0.555,46.0,0.261,41.0,33.0,4.0,2.0,3.0,1.0,0.0,2/H,
2023,416.0,AJ Pollock,35.0,2TM,2LG,-0.7,54.0,144.0,133.0,15.0,22.0,4.0,0.0,5.0,15.0,0.0,1.0,9.0,32.0,0.165,0.215,0.308,0.524,47.0,0.233,48.0,41.0,1.0,0.0,0.0,2.0,0.0,7DH/89,
2023,416.0,AJ Pollock,35.0,SEA,AL,-0.5,49.0,138.0,127.0,15.0,22.0,4.0,0.0,5.0,15.0,0.0,1.0,9.0,30.0,0.173,0.225,0.323,0.547,54.0,0.243,56.0,41.0,1.0,0.0,0.0,2.0,0.0,D7H,
2023,416.0,AJ Pollock,35.0,SFG,NL,-0.3,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-128.0,0.0,0.0,0.0,0.0,0.0,0.0,/789,
2023,417.0,Wil Myers,32.0,CIN,NL,-0.6,37.0,141.0,127.0,11.0,24.0,3.0,0.0,3.0,12.0,2.0,1.0,12.0,48.0,0.189,0.257,0.283,0.541,45.0,0.243,36.0,36.0,3.0,0.0,1.0,1.0,0.0,93/DH,
2023,418.0,Davis Schneider,24.0,TOR,AL,1.8,35.0,141.0,116.0,23.0,32.0,12.0,1.0,8.0,20.0,1.0,0.0,21.0,43.0,0.276,0.404,0.603,1.008,174.0,0.429,178.0,70.0,2.0,4.0,0.0,0.0,0.0,4/D57H,
2023,419.0,David Villar,26.0,SFG,NL,-0.4,46.0,140.0,124.0,15.0,18.0,6.0,0.0,5.0,12.0,1.0,1.0,11.0,45.0,0.145,0.236,0.315,0.55,52.0,0.249,52.0,39.0,1.0,4.0,0.0,1.0,0.0,45/3HD1,
2023,420.0,Mike Zunino,32.0,CLE,AL,-0.6,42.0,140.0,124.0,11.0,22.0,7.0,0.0,3.0,11.0,0.0,0.0,15.0,61.0,0.177,0.271,0.306,0.578,60.0,0.258,56.0,38.0,3.0,1.0,0.0,0.0,0.0,2,
2023,421.0,Matthew Batten,28.0,SDP,NL,0.3,43.0,139.0,120.0,19.0,31.0,6.0,0.0,2.0,11.0,2.0,2.0,17.0,30.0,0.258,0.355,0.358,0.713,98.0,0.316,99.0,43.0,0.0,1.0,1.0,0.0,0.0,45/3H6D,
2023,422.0,Ryan McKenna,26.0,BAL,AL,0.5,88.0,139.0,122.0,23.0,31.0,7.0,0.0,2.0,18.0,5.0,0.0,9.0,40.0,0.254,0.316,0.361,0.677,91.0,0.309,90.0,44.0,4.0,3.0,3.0,2.0,0.0,98H7/1D,
2023,423.0,Dairon Blanco,30.0,KCR,AL,1.2,69.0,138.0,124.0,19.0,32.0,7.0,4.0,3.0,18.0,24.0,5.0,10.0,33.0,0.258,0.324,0.452,0.775,109.0,0.37,118.0,56.0,2.0,2.0,2.0,0.0,0.0,79H/8D,
2023,424.0,Tyler Soderstrom*,21.0,OAK,AL,-1.1,45.0,138.0,125.0,9.0,20.0,1.0,0.0,3.0,7.0,0.0,0.0,11.0,43.0,0.16,0.232,0.24,0.472,34.0,0.215,31.0,30.0,6.0,1.0,0.0,1.0,0.0,D23/H,
2023,425.0,Masyn Winn,21.0,STL,NL,-0.6,37.0,137.0,122.0,8.0,21.0,2.0,0.0,2.0,12.0,2.0,1.0,10.0,26.0,0.172,0.23,0.238,0.467,28.0,0.224,27.0,29.0,1.0,0.0,2.0,3.0,0.0,6,
2023,426.0,Rafael Ortega*,32.0,NYM,NL,0.2,47.0,136.0,114.0,16.0,25.0,3.0,0.0,1.0,8.0,6.0,1.0,20.0,33.0,0.219,0.341,0.272,0.613,74.0,0.303,83.0,31.0,0.0,1.0,1.0,0.0,0.0,87/H9D,
2023,427.0,Nolan Schanuel*,21.0,LAA,AL,0.1,29.0,132.0,109.0,19.0,30.0,3.0,0.0,1.0,6.0,0.0,0.0,20.0,19.0,0.275,0.402,0.33,0.732,104.0,0.334,108.0,36.0,1.0,3.0,0.0,0.0,1.0,3/DH,
2023,428.0,Brett Wisely*,24.0,SFG,NL,-0.2,51.0,131.0,120.0,10.0,21.0,5.0,0.0,2.0,8.0,2.0,1.0,9.0,40.0,0.175,0.231,0.267,0.497,38.0,0.219,29.0,32.0,2.0,0.0,1.0,1.0,0.0,48/H167,
2023,429.0,Lawrence Butler*,22.0,OAK,AL,-0.5,42.0,129.0,123.0,10.0,26.0,4.0,0.0,4.0,10.0,0.0,0.0,4.0,35.0,0.211,0.24,0.341,0.582,62.0,0.256,60.0,42.0,5.0,1.0,0.0,1.0,0.0,8/H9,
2023,430.0,Nick Gonzales,24.0,PIT,NL,-0.2,35.0,128.0,115.0,12.0,24.0,8.0,1.0,2.0,13.0,0.0,1.0,6.0,36.0,0.209,0.268,0.348,0.616,66.0,0.261,55.0,40.0,0.0,4.0,1.0,2.0,0.0,4/6H,
2023,431.0,Víctor Robles,26.0,WSN,NL,0.0,36.0,126.0,107.0,15.0,32.0,5.0,1.0,0.0,8.0,8.0,1.0,11.0,18.0,0.299,0.385,0.364,0.75,111.0,0.356,120.0,39.0,3.0,4.0,4.0,0.0,0.0,8,
2023,432.0,Garrett Stubbs*,30.0,PHI,NL,0.1,41.0,125.0,113.0,15.0,23.0,4.0,1.0,1.0,12.0,2.0,0.0,9.0,29.0,0.204,0.274,0.283,0.557,53.0,0.259,51.0,32.0,0.0,2.0,1.0,0.0,0.0,2/H7,
2023,433.0,Tucker Barnhart*,32.0,CHC,NL,-0.5,43.0,123.0,109.0,6.0,22.0,3.0,0.0,1.0,9.0,1.0,0.0,12.0,42.0,0.202,0.285,0.257,0.541,52.0,0.252,50.0,28.0,4.0,1.0,0.0,1.0,0.0,2/1H,
2023,434.0,Noelvi Marté,21.0,CIN,NL,0.8,35.0,123.0,114.0,15.0,36.0,7.0,0.0,3.0,15.0,6.0,2.0,8.0,25.0,0.316,0.366,0.456,0.822,118.0,0.355,115.0,52.0,1.0,1.0,0.0,0.0,0.0,5/6HD4,
2023,435.0,Alfonso Rivas III*,26.0,2TM,NL,0.3,48.0,123.0,109.0,8.0,25.0,10.0,1.0,3.0,15.0,1.0,0.0,9.0,36.0,0.229,0.303,0.422,0.725,95.0,0.313,90.0,46.0,1.0,3.0,1.0,1.0,0.0,3/H7,
2023,435.0,Alfonso Rivas III*,26.0,SDP,NL,0.0,8.0,17.0,15.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,0.2,0.294,0.333,0.627,73.0,0.28,71.0,5.0,0.0,0.0,0.0,0.0,0.0,/3H,
2023,435.0,Alfonso Rivas III*,26.0,PIT,NL,0.3,40.0,106.0,94.0,6.0,22.0,8.0,1.0,3.0,14.0,1.0,0.0,7.0,29.0,0.234,0.305,0.436,0.741,98.0,0.319,93.0,41.0,1.0,3.0,1.0,1.0,0.0,3/H7,
2023,436.0,Jacob Young,23.0,WSN,NL,0.6,33.0,121.0,107.0,9.0,27.0,7.0,1.0,0.0,12.0,13.0,0.0,10.0,22.0,0.252,0.322,0.336,0.658,84.0,0.316,80.0,36.0,2.0,1.0,3.0,0.0,0.0,8/DH,
2023,437.0,Luis Guillorme*,28.0,NYM,NL,-0.1,54.0,120.0,107.0,12.0,24.0,6.0,1.0,1.0,9.0,0.0,0.0,10.0,28.0,0.224,0.288,0.327,0.615,71.0,0.268,63.0,35.0,4.0,0.0,2.0,1.0,1.0,45/6H1,
2023,438.0,José Herrera#,26.0,ARI,NL,-0.2,41.0,120.0,101.0,15.0,21.0,5.0,0.0,0.0,7.0,1.0,0.0,13.0,30.0,0.208,0.296,0.257,0.553,53.0,0.26,50.0,26.0,2.0,0.0,5.0,1.0,0.0,2/1H,
2023,439.0,Avisaíl García,32.0,MIA,NL,-0.6,37.0,118.0,108.0,8.0,20.0,3.0,1.0,3.0,12.0,2.0,0.0,6.0,39.0,0.185,0.241,0.315,0.556,47.0,0.244,32.0,34.0,1.0,2.0,0.0,0.0,1.0,97/HD8,
2023,440.0,Jiman Choi*,32.0,2TM,NL,-0.4,39.0,117.0,104.0,12.0,17.0,5.0,0.0,6.0,13.0,0.0,0.0,10.0,35.0,0.163,0.239,0.385,0.624,67.0,0.266,58.0,40.0,2.0,1.0,0.0,2.0,0.0,D3/H,
2023,440.0,Jiman Choi*,32.0,PIT,NL,0.0,23.0,76.0,73.0,9.0,15.0,4.0,0.0,6.0,11.0,0.0,0.0,2.0,27.0,0.205,0.224,0.507,0.731,90.0,0.299,80.0,37.0,1.0,0.0,0.0,1.0,0.0,D/3H,
2023,440.0,Jiman Choi*,32.0,SDP,NL,-0.4,16.0,41.0,31.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0,0.065,0.268,0.097,0.365,8.0,0.206,18.0,3.0,1.0,1.0,0.0,1.0,0.0,3/DH,
2023,441.0,Jared Walsh*,29.0,LAA,AL,-0.9,39.0,116.0,104.0,10.0,13.0,4.0,0.0,4.0,11.0,0.0,0.0,11.0,45.0,0.125,0.216,0.279,0.494,34.0,0.221,27.0,29.0,1.0,1.0,0.0,0.0,0.0,3/9HD,
2023,442.0,Jesús Aguilar,33.0,OAK,AL,-0.6,36.0,115.0,104.0,8.0,23.0,2.0,0.0,5.0,9.0,0.0,0.0,8.0,31.0,0.221,0.281,0.385,0.665,86.0,0.281,77.0,40.0,3.0,1.0,0.0,1.0,2.0,3/DH,
2023,443.0,Josh Harrison,35.0,PHI,NL,-0.6,40.0,114.0,103.0,8.0,21.0,3.0,0.0,2.0,10.0,0.0,0.0,3.0,20.0,0.204,0.263,0.291,0.554,52.0,0.256,52.0,30.0,2.0,6.0,0.0,2.0,0.0,5H4/719D,
2023,444.0,Jackie Bradley Jr.*,33.0,KCR,AL,-0.4,43.0,113.0,105.0,10.0,14.0,5.0,0.0,1.0,6.0,0.0,0.0,5.0,29.0,0.133,0.188,0.21,0.397,9.0,0.188,3.0,22.0,3.0,2.0,1.0,0.0,0.0,89/7H,
2023,445.0,David Fry,27.0,CLE,AL,0.4,57.0,113.0,101.0,12.0,24.0,6.0,0.0,4.0,15.0,2.0,0.0,8.0,30.0,0.238,0.319,0.416,0.734,101.0,0.332,106.0,42.0,3.0,4.0,0.0,0.0,0.0,23H/917D5,
2023,446.0,Yu Chang,27.0,BOS,AL,0.1,39.0,112.0,105.0,12.0,17.0,2.0,0.0,6.0,18.0,4.0,0.0,3.0,34.0,0.162,0.2,0.352,0.552,45.0,0.252,39.0,37.0,2.0,2.0,2.0,0.0,0.0,6/4H35D,
2023,447.0,Alika Williams,24.0,PIT,NL,-0.3,46.0,112.0,101.0,7.0,20.0,5.0,0.0,0.0,6.0,0.0,0.0,9.0,35.0,0.198,0.27,0.248,0.518,42.0,0.237,35.0,25.0,2.0,1.0,1.0,0.0,0.0,6/H,
2023,448.0,Tyler Nevin,26.0,DET,AL,-0.5,41.0,111.0,95.0,11.0,19.0,3.0,1.0,2.0,10.0,0.0,1.0,12.0,25.0,0.2,0.306,0.316,0.622,73.0,0.283,77.0,30.0,1.0,3.0,0.0,1.0,0.0,5HD/379,
2023,449.0,Sam Haggerty#,29.0,SEA,AL,0.3,52.0,108.0,91.0,13.0,23.0,3.0,1.0,1.0,5.0,10.0,1.0,15.0,17.0,0.253,0.364,0.341,0.705,104.0,0.335,107.0,31.0,0.0,1.0,1.0,0.0,0.0,H7D4/389,
2023,450.0,Ronny Mauricio#,22.0,NYM,NL,0.2,26.0,108.0,101.0,11.0,25.0,4.0,0.0,2.0,9.0,7.0,0.0,7.0,31.0,0.248,0.296,0.347,0.643,78.0,0.299,75.0,35.0,2.0,0.0,0.0,0.0,0.0,4/56,
2023,451.0,Jonah Bride,27.0,OAK,AL,-0.5,40.0,106.0,88.0,9.0,15.0,3.0,0.0,0.0,7.0,0.0,1.0,11.0,22.0,0.17,0.286,0.205,0.49,43.0,0.232,46.0,18.0,3.0,4.0,1.0,2.0,0.0,5/HD3,
2023,452.0,René Pinto,26.0,TBR,AL,0.3,38.0,105.0,103.0,10.0,26.0,3.0,0.0,6.0,16.0,0.0,0.0,2.0,34.0,0.252,0.267,0.456,0.723,96.0,0.313,97.0,47.0,2.0,0.0,0.0,0.0,0.0,2/1,
2023,453.0,Jon Singleton*,31.0,2TM,2LG,-0.5,36.0,105.0,91.0,11.0,15.0,3.0,0.0,2.0,12.0,0.0,0.0,13.0,23.0,0.165,0.267,0.264,0.53,48.0,0.252,51.0,24.0,2.0,0.0,0.0,1.0,0.0,3H/D,
2023,453.0,Jon Singleton*,31.0,MIL,NL,-0.4,11.0,32.0,29.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,11.0,0.103,0.188,0.138,0.325,-9.0,0.157,-19.0,4.0,0.0,0.0,0.0,0.0,0.0,/3DH,
2023,453.0,Jon Singleton*,31.0,HOU,AL,-0.1,25.0,73.0,62.0,8.0,12.0,2.0,0.0,2.0,10.0,0.0,0.0,10.0,12.0,0.194,0.301,0.323,0.624,73.0,0.293,81.0,20.0,2.0,0.0,0.0,1.0,0.0,3H/D,
2023,454.0,Jonathan Davis,31.0,MIA,NL,0.0,34.0,104.0,90.0,22.0,22.0,4.0,1.0,2.0,10.0,1.0,2.0,7.0,29.0,0.244,0.307,0.378,0.685,81.0,0.305,85.0,34.0,1.0,2.0,2.0,2.0,0.0,8/H97,
2023,455.0,Jonathan Aranda*,25.0,TBR,AL,0.2,34.0,103.0,87.0,13.0,20.0,4.0,1.0,2.0,13.0,0.0,0.0,13.0,31.0,0.23,0.34,0.368,0.708,97.0,0.309,94.0,32.0,1.0,2.0,0.0,1.0,1.0,D3H/45,
2023,456.0,Everson Pereira,22.0,NYY,AL,-0.6,27.0,103.0,93.0,6.0,14.0,4.0,0.0,0.0,10.0,4.0,0.0,8.0,40.0,0.151,0.233,0.194,0.427,20.0,0.211,14.0,18.0,1.0,2.0,0.0,0.0,0.0,7,
2023,457.0,José Azócar,27.0,SDP,NL,0.1,55.0,102.0,91.0,16.0,21.0,6.0,0.0,2.0,9.0,8.0,2.0,4.0,24.0,0.231,0.278,0.363,0.641,75.0,0.295,74.0,33.0,2.0,2.0,5.0,0.0,0.0,98H/7D,
2023,458.0,Dominic Fletcher*,25.0,ARI,NL,0.7,28.0,102.0,93.0,10.0,28.0,5.0,1.0,2.0,14.0,0.0,2.0,7.0,22.0,0.301,0.35,0.441,0.791,114.0,0.328,109.0,41.0,0.0,0.0,2.0,0.0,1.0,89/7H,
2023,459.0,Richie Palacios*,26.0,STL,NL,0.6,32.0,102.0,93.0,9.0,24.0,6.0,0.0,6.0,16.0,2.0,0.0,6.0,11.0,0.258,0.307,0.516,0.823,119.0,0.354,118.0,48.0,1.0,1.0,1.0,1.0,0.0,7/8HD94,
2023,460.0,Eric Hosmer*,33.0,CHC,NL,-0.4,31.0,100.0,94.0,7.0,22.0,3.0,0.0,2.0,14.0,0.0,0.0,6.0,25.0,0.234,0.28,0.33,0.61,68.0,0.268,62.0,31.0,5.0,0.0,0.0,0.0,0.0,3D/H,
2023,461.0,Cade Marlowe*,26.0,SEA,AL,1.1,34.0,100.0,88.0,14.0,21.0,3.0,2.0,3.0,11.0,4.0,2.0,12.0,33.0,0.239,0.33,0.42,0.75,113.0,0.325,112.0,37.0,1.0,0.0,0.0,0.0,0.0,7/H89D,
2023,462.0,Luken Baker,26.0,STL,NL,-0.4,33.0,99.0,86.0,9.0,18.0,3.0,0.0,2.0,10.0,0.0,0.0,13.0,31.0,0.209,0.313,0.314,0.627,72.0,0.295,78.0,27.0,1.0,0.0,0.0,0.0,0.0,D3/H,
2023,463.0,Matt Mervis*,25.0,CHC,NL,-0.4,27.0,99.0,90.0,8.0,15.0,2.0,0.0,3.0,11.0,0.0,0.0,8.0,32.0,0.167,0.242,0.289,0.531,46.0,0.249,48.0,26.0,1.0,1.0,0.0,0.0,0.0,3/H,
2023,464.0,David Fletcher,29.0,LAA,AL,0.1,33.0,97.0,89.0,7.0,22.0,1.0,0.0,2.0,12.0,0.0,0.0,7.0,9.0,0.247,0.302,0.326,0.628,72.0,0.275,65.0,29.0,2.0,0.0,1.0,0.0,1.0,64/5H,
2023,465.0,Romy González,26.0,CHW,AL,-0.4,44.0,97.0,93.0,11.0,18.0,4.0,2.0,3.0,14.0,7.0,0.0,2.0,36.0,0.194,0.208,0.376,0.585,56.0,0.261,45.0,35.0,0.0,0.0,1.0,1.0,0.0,4H/9D7658,
2023,466.0,Curt Casali,34.0,CIN,NL,0.1,40.0,96.0,80.0,8.0,14.0,2.0,0.0,0.0,6.0,0.0,0.0,11.0,23.0,0.175,0.29,0.2,0.49,35.0,0.249,39.0,16.0,1.0,2.0,3.0,0.0,0.0,2/35,
2023,467.0,Michael Chavis,27.0,WSN,NL,0.5,48.0,96.0,91.0,16.0,22.0,3.0,0.0,2.0,5.0,1.0,0.0,5.0,33.0,0.242,0.281,0.341,0.622,72.0,0.274,67.0,31.0,3.0,0.0,0.0,0.0,0.0,4H/35D79,
2023,468.0,Joey Bart,26.0,SFG,NL,-0.4,30.0,95.0,87.0,9.0,18.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,23.0,0.207,0.263,0.264,0.528,48.0,0.237,42.0,23.0,0.0,4.0,0.0,1.0,0.0,2/H,
2023,469.0,Cristian Pache,24.0,PHI,NL,0.7,48.0,95.0,84.0,12.0,20.0,7.0,1.0,2.0,11.0,2.0,3.0,10.0,27.0,0.238,0.319,0.417,0.736,100.0,0.318,104.0,35.0,1.0,0.0,1.0,0.0,0.0,78H/9D,
2023,470.0,Osleivis Basabe,22.0,TBR,AL,0.4,31.0,94.0,87.0,15.0,19.0,5.0,0.0,1.0,12.0,0.0,1.0,6.0,25.0,0.218,0.277,0.31,0.587,63.0,0.263,65.0,27.0,2.0,1.0,0.0,0.0,0.0,6/5H497,
2023,471.0,David Hensley,27.0,HOU,AL,-0.7,30.0,94.0,84.0,12.0,10.0,1.0,0.0,1.0,3.0,1.0,0.0,10.0,35.0,0.119,0.213,0.167,0.379,8.0,0.205,17.0,14.0,0.0,0.0,0.0,0.0,0.0,D/4H375,
2023,472.0,Carter Kieboom,25.0,WSN,NL,-0.1,27.0,94.0,87.0,12.0,18.0,2.0,0.0,4.0,11.0,0.0,0.0,6.0,27.0,0.207,0.266,0.368,0.634,74.0,0.275,70.0,32.0,2.0,1.0,0.0,0.0,0.0,5/HD,
2023,473.0,Andrew Velazquez#,28.0,LAA,AL,-0.5,54.0,94.0,81.0,12.0,14.0,3.0,0.0,2.0,3.0,13.0,3.0,10.0,30.0,0.173,0.264,0.284,0.548,50.0,0.262,43.0,23.0,1.0,0.0,3.0,0.0,0.0,6H4/8,
2023,474.0,Nick Gordon*,27.0,MIN,AL,-0.3,34.0,93.0,91.0,13.0,16.0,5.0,1.0,2.0,7.0,0.0,0.0,1.0,11.0,0.176,0.185,0.319,0.503,35.0,0.222,28.0,29.0,1.0,0.0,1.0,0.0,0.0,874H/6,
2023,475.0,Curtis Mead,22.0,TBR,AL,0.5,24.0,92.0,83.0,12.0,21.0,3.0,1.0,1.0,5.0,0.0,0.0,7.0,21.0,0.253,0.326,0.349,0.675,89.0,0.299,87.0,29.0,3.0,2.0,0.0,0.0,0.0,5/46DH,
2023,476.0,Hunter Dozier,31.0,KCR,AL,-0.3,29.0,91.0,82.0,8.0,15.0,2.0,1.0,2.0,9.0,2.0,0.0,8.0,29.0,0.183,0.253,0.305,0.558,52.0,0.269,57.0,25.0,0.0,0.0,0.0,1.0,0.0,5/397HD,
2023,477.0,Hanser Alberto,30.0,CHW,AL,0.3,30.0,90.0,82.0,11.0,18.0,5.0,0.0,3.0,16.0,0.0,0.0,4.0,13.0,0.22,0.261,0.39,0.652,76.0,0.289,77.0,32.0,1.0,1.0,2.0,1.0,0.0,54/13H,
2023,478.0,Miguel Andujar,28.0,PIT,NL,0.1,30.0,90.0,84.0,9.0,21.0,7.0,0.0,4.0,18.0,2.0,0.0,6.0,13.0,0.25,0.3,0.476,0.776,106.0,0.345,109.0,40.0,1.0,0.0,0.0,0.0,0.0,9/HD7,
2023,479.0,Jordan Luplow,29.0,2TM,AL,0.0,39.0,90.0,77.0,11.0,16.0,3.0,0.0,2.0,5.0,2.0,0.0,12.0,27.0,0.208,0.322,0.325,0.647,79.0,0.293,76.0,25.0,1.0,1.0,0.0,0.0,1.0,7H/9D318,
2023,479.0,Jordan Luplow,29.0,TOR,AL,-0.1,7.0,17.0,14.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,0.214,0.353,0.214,0.567,63.0,0.254,51.0,3.0,0.0,0.0,0.0,0.0,1.0,/9HD,
2023,479.0,Jordan Luplow,29.0,MIN,AL,0.1,32.0,73.0,63.0,10.0,13.0,3.0,0.0,2.0,4.0,2.0,0.0,9.0,19.0,0.206,0.315,0.349,0.664,83.0,0.302,81.0,22.0,1.0,1.0,0.0,0.0,0.0,7H/39D18,
2023,480.0,Ceddanne Rafaela,22.0,BOS,AL,0.0,28.0,89.0,83.0,11.0,20.0,6.0,0.0,2.0,5.0,3.0,1.0,4.0,28.0,0.241,0.281,0.386,0.666,78.0,0.287,70.0,32.0,2.0,1.0,0.0,1.0,0.0,8/H64D,
2023,481.0,Conner Capel*,26.0,OAK,AL,0.3,32.0,86.0,73.0,6.0,19.0,5.0,0.0,0.0,3.0,5.0,3.0,12.0,25.0,0.26,0.372,0.329,0.701,102.0,0.316,106.0,24.0,1.0,1.0,0.0,0.0,0.0,97/HD,
2023,482.0,Brandon Dixon,31.0,SDP,NL,-0.3,33.0,86.0,79.0,10.0,16.0,4.0,0.0,2.0,9.0,1.0,0.0,1.0,31.0,0.203,0.244,0.329,0.573,57.0,0.251,49.0,26.0,1.0,4.0,0.0,2.0,0.0,3/9HD71,
2023,483.0,Henry Ramos#,31.0,CIN,NL,0.1,23.0,86.0,74.0,9.0,18.0,3.0,1.0,0.0,5.0,2.0,1.0,11.0,21.0,0.243,0.349,0.311,0.66,79.0,0.301,79.0,23.0,2.0,1.0,0.0,0.0,0.0,9/D7H,
2023,484.0,Brayan Rocchio#,22.0,CLE,AL,0.0,23.0,86.0,81.0,9.0,20.0,6.0,0.0,0.0,8.0,0.0,0.0,4.0,27.0,0.247,0.279,0.321,0.6,66.0,0.277,70.0,26.0,4.0,0.0,0.0,1.0,0.0,6/5H,
2023,485.0,Brett Sullivan*,29.0,SDP,NL,0.0,33.0,86.0,81.0,7.0,17.0,3.0,0.0,1.0,6.0,0.0,0.0,4.0,19.0,0.21,0.244,0.284,0.528,46.0,0.232,37.0,23.0,1.0,0.0,0.0,1.0,0.0,2/H5,
2023,486.0,Wilyer Abreu*,24.0,BOS,AL,0.7,28.0,85.0,76.0,10.0,24.0,6.0,0.0,2.0,14.0,3.0,1.0,9.0,23.0,0.316,0.388,0.474,0.862,132.0,0.373,131.0,36.0,0.0,0.0,0.0,0.0,0.0,78/H9D,
2023,487.0,Vidal Bruján#,25.0,TBR,AL,-0.3,37.0,84.0,76.0,14.0,13.0,2.0,0.0,0.0,6.0,3.0,2.0,5.0,21.0,0.171,0.241,0.197,0.438,24.0,0.21,25.0,15.0,1.0,2.0,1.0,0.0,0.0,4H/695,
2023,488.0,Xavier Edwards#,23.0,MIA,NL,0.1,30.0,84.0,78.0,12.0,23.0,3.0,0.0,0.0,3.0,5.0,0.0,3.0,14.0,0.295,0.329,0.333,0.663,77.0,0.317,78.0,26.0,1.0,1.0,2.0,0.0,0.0,4/H8D,
2023,489.0,Jake Marisnick,32.0,3TM,2LG,0.4,46.0,83.0,76.0,10.0,18.0,3.0,2.0,2.0,10.0,2.0,3.0,3.0,21.0,0.237,0.28,0.408,0.688,87.0,0.293,90.0,31.0,4.0,2.0,1.0,1.0,0.0,8/H9D,
2023,489.0,Jake Marisnick,32.0,2TM,AL,0.4,42.0,77.0,71.0,10.0,16.0,3.0,2.0,2.0,10.0,2.0,2.0,3.0,21.0,0.225,0.263,0.408,0.672,82.0,0.289,84.0,29.0,4.0,1.0,1.0,1.0,0.0,8/9HD,
2023,489.0,Jake Marisnick,32.0,CHW,AL,0.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.448,188.0,0.0,0.0,0.0,0.0,0.0,0.0,/98DH,
2023,489.0,Jake Marisnick,32.0,DET,AL,0.4,33.0,75.0,69.0,9.0,16.0,3.0,2.0,2.0,10.0,2.0,2.0,3.0,20.0,0.232,0.27,0.42,0.691,87.0,0.285,81.0,29.0,4.0,1.0,1.0,1.0,0.0,8/HD,
