season,Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
2024,278.0,Hector Neris,35.0,HOU,AL,-0.2,2.0,1.0,0.667,4.7,16.0,0.0,3.0,0.0,0.0,1.0,15.1,14.0,11.0,8.0,4.0,2.0,0.0,18.0,1.0,1.0,1.0,64.0,88.0,4.8,1.043,8.2,2.3,1.2,10.6,9.0,
2024,279.0,Camilo Doval,26.0,SFG,NL,-0.5,5.0,3.0,0.625,4.88,62.0,0.0,40.0,0.0,0.0,23.0,59.0,54.0,35.0,32.0,5.0,39.0,2.0,78.0,2.0,0.0,7.0,271.0,80.0,3.71,1.576,8.2,0.8,5.9,11.9,2.0,
2024,280.0,Joel Payamps,30.0,MIL,NL,1.1,3.0,7.0,0.3,3.05,68.0,0.0,18.0,0.0,0.0,6.0,59.0,39.0,23.0,20.0,7.0,18.0,4.0,59.0,2.0,0.0,0.0,235.0,136.0,3.73,0.966,5.9,1.1,2.7,9.0,3.28,
2024,281.0,JoJo Romero*,27.0,STL,NL,0.8,7.0,3.0,0.7,3.36,65.0,0.0,7.0,0.0,0.0,1.0,59.0,52.0,23.0,22.0,8.0,16.0,0.0,51.0,5.0,0.0,1.0,243.0,123.0,4.27,1.153,7.9,1.2,2.4,7.8,3.19,
2024,282.0,Luis García,37.0,2TM,AL,-0.4,5.0,1.0,0.833,4.88,60.0,0.0,10.0,0.0,0.0,4.0,59.0,61.0,36.0,32.0,8.0,15.0,2.0,53.0,3.0,0.0,5.0,254.0,86.0,4.05,1.288,9.3,1.2,2.3,8.1,3.53,
2024,282.0,Luis García,37.0,LAA,AL,0.3,5.0,1.0,0.833,3.71,45.0,0.0,8.0,0.0,0.0,4.0,43.2,37.0,21.0,18.0,4.0,14.0,1.0,40.0,3.0,0.0,5.0,182.0,114.0,3.69,1.168,7.6,0.8,2.9,8.2,2.86,
2024,282.0,Luis García,37.0,BOS,AL,-0.6,0.0,0.0,,8.22,15.0,0.0,2.0,0.0,0.0,0.0,15.1,24.0,15.0,14.0,4.0,1.0,1.0,13.0,0.0,0.0,0.0,72.0,52.0,5.06,1.63,14.1,2.3,0.6,7.6,13.0,
2024,283.0,Drew Smyly*,35.0,CHC,NL,0.1,4.0,8.0,0.333,3.84,50.0,0.0,8.0,0.0,0.0,0.0,58.2,57.0,29.0,25.0,10.0,25.0,3.0,56.0,3.0,0.0,5.0,257.0,104.0,4.9,1.398,8.7,1.5,3.8,8.6,2.24,
2024,284.0,Seranthony Domínguez,29.0,2TM,2LG,0.2,3.0,4.0,0.429,4.45,63.0,0.0,27.0,0.0,0.0,11.0,58.2,52.0,32.0,29.0,12.0,21.0,0.0,68.0,2.0,1.0,8.0,255.0,92.0,4.68,1.244,8.0,1.8,3.2,10.4,3.24,
2024,284.0,Seranthony Domínguez,29.0,PHI,NL,-0.1,3.0,2.0,0.6,4.75,38.0,0.0,10.0,0.0,0.0,1.0,36.0,32.0,22.0,19.0,6.0,12.0,0.0,40.0,2.0,1.0,5.0,157.0,89.0,4.28,1.222,8.0,1.5,3.0,10.0,3.33,
2024,284.0,Seranthony Domínguez,29.0,BAL,AL,0.3,0.0,2.0,0.0,3.97,25.0,0.0,17.0,0.0,0.0,10.0,22.2,20.0,10.0,10.0,6.0,9.0,0.0,28.0,0.0,0.0,3.0,98.0,99.0,5.33,1.279,7.9,2.4,3.6,11.1,3.11,
2024,285.0,Jorge Alcala,28.0,MIN,AL,1.4,4.0,3.0,0.571,3.24,54.0,0.0,5.0,0.0,0.0,0.0,58.1,40.0,23.0,21.0,8.0,20.0,1.0,58.0,3.0,0.0,4.0,235.0,130.0,4.14,1.029,6.2,1.2,3.1,8.9,2.9,
2024,286.0,Chris Stratton,33.0,KCR,AL,-0.8,4.0,3.0,0.571,5.55,57.0,0.0,21.0,0.0,0.0,4.0,58.1,53.0,38.0,36.0,5.0,33.0,1.0,44.0,3.0,0.0,1.0,257.0,74.0,4.62,1.474,8.2,0.8,5.1,6.8,1.33,
2024,287.0,Chase Anderson,36.0,2TM,AL,-0.7,0.0,2.0,0.0,5.4,29.0,1.0,23.0,0.0,0.0,3.0,58.1,55.0,41.0,35.0,12.0,21.0,1.0,42.0,4.0,0.0,3.0,255.0,77.0,5.69,1.303,8.5,1.9,3.2,6.5,2.0,
2024,287.0,Chase Anderson,36.0,BOS,AL,-0.5,0.0,2.0,0.0,4.85,27.0,1.0,22.0,0.0,0.0,3.0,52.0,46.0,34.0,28.0,10.0,19.0,1.0,35.0,3.0,0.0,2.0,224.0,86.0,5.59,1.25,8.0,1.7,3.3,6.1,1.84,
2024,287.0,Chase Anderson,36.0,TEX,AL,-0.2,0.0,0.0,,9.95,2.0,0.0,1.0,0.0,0.0,0.0,6.1,9.0,7.0,7.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,31.0,40.0,6.48,1.737,12.8,2.8,2.8,9.9,3.5,
2024,288.0,Mike Baumann,28.0,5TM,2LG,-0.6,3.0,1.0,0.75,5.55,57.0,0.0,15.0,0.0,0.0,0.0,58.1,59.0,40.0,36.0,9.0,28.0,1.0,58.0,4.0,0.0,6.0,264.0,74.0,4.83,1.491,9.1,1.4,4.3,8.9,2.07,
2024,288.0,Mike Baumann,28.0,3TM,AL,-0.4,3.0,0.0,1.0,4.91,45.0,0.0,13.0,0.0,0.0,0.0,44.0,45.0,28.0,24.0,8.0,21.0,1.0,39.0,3.0,0.0,5.0,200.0,81.0,5.39,1.5,9.2,1.6,4.3,8.0,1.86,
2024,288.0,Mike Baumann,28.0,2TM,NL,-0.3,0.0,1.0,0.0,7.53,12.0,0.0,2.0,0.0,0.0,0.0,14.1,14.0,12.0,12.0,1.0,7.0,0.0,19.0,1.0,0.0,1.0,64.0,59.0,3.1,1.465,8.8,0.6,4.4,11.9,2.71,
2024,288.0,Mike Baumann,28.0,BAL,AL,0.2,1.0,0.0,1.0,3.44,17.0,0.0,6.0,0.0,0.0,0.0,18.1,18.0,9.0,7.0,2.0,9.0,0.0,16.0,1.0,0.0,1.0,82.0,115.0,4.48,1.473,8.8,1.0,4.4,7.9,1.78,
2024,288.0,Mike Baumann,28.0,SEA,AL,-0.4,2.0,0.0,1.0,5.51,18.0,0.0,5.0,0.0,0.0,0.0,16.1,13.0,11.0,10.0,4.0,8.0,0.0,16.0,1.0,0.0,3.0,72.0,69.0,6.04,1.286,7.2,2.2,4.4,8.8,2.0,
2024,288.0,Mike Baumann,28.0,SFG,NL,-0.1,0.0,0.0,,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,23.0,0.17,4.5,40.5,0.0,0.0,13.5,,
2024,288.0,Mike Baumann,28.0,LAA,AL,-0.2,0.0,0.0,,6.75,10.0,0.0,2.0,0.0,0.0,0.0,9.1,14.0,8.0,7.0,2.0,4.0,1.0,7.0,1.0,0.0,1.0,46.0,64.0,6.06,1.929,13.5,1.9,3.9,6.8,1.75,
2024,288.0,Mike Baumann,28.0,MIA,NL,-0.2,0.0,1.0,0.0,6.59,11.0,0.0,2.0,0.0,0.0,0.0,13.2,11.0,10.0,10.0,1.0,7.0,0.0,18.0,1.0,0.0,1.0,59.0,66.0,3.24,1.317,7.2,0.7,4.6,11.9,2.57,
2024,289.0,Mark Leiter Jr.,33.0,2TM,2LG,-0.5,4.0,5.0,0.444,4.5,60.0,0.0,7.0,0.0,0.0,0.0,58.0,55.0,34.0,29.0,8.0,22.0,1.0,86.0,3.0,0.0,5.0,256.0,90.0,3.29,1.328,8.5,1.2,3.4,13.3,3.91,
2024,289.0,Mark Leiter Jr.,33.0,CHC,NL,-0.4,2.0,4.0,0.333,4.21,39.0,0.0,3.0,0.0,0.0,0.0,36.1,27.0,20.0,17.0,2.0,13.0,0.0,53.0,1.0,0.0,2.0,152.0,95.0,2.12,1.101,6.7,0.5,3.2,13.1,4.08,
2024,289.0,Mark Leiter Jr.,33.0,NYY,AL,-0.1,2.0,1.0,0.667,4.98,21.0,0.0,4.0,0.0,0.0,0.0,21.2,28.0,14.0,12.0,6.0,9.0,1.0,33.0,2.0,0.0,3.0,104.0,82.0,5.24,1.708,11.6,2.5,3.7,13.7,3.67,
2024,290.0,David Bednar,29.0,PIT,NL,-0.9,3.0,8.0,0.273,5.77,62.0,0.0,45.0,0.0,0.0,23.0,57.2,54.0,40.0,37.0,9.0,28.0,3.0,58.0,3.0,0.0,2.0,262.0,72.0,4.8,1.422,8.4,1.4,4.4,9.1,2.07,
2024,291.0,Nick Sandlin,27.0,CLE,AL,-0.1,8.0,0.0,1.0,3.75,68.0,1.0,7.0,0.0,0.0,1.0,57.2,46.0,29.0,24.0,12.0,27.0,2.0,68.0,6.0,0.0,1.0,246.0,108.0,5.23,1.266,7.2,1.9,4.2,10.6,2.52,
2024,292.0,Nick Mears,27.0,2TM,NL,-0.4,1.0,5.0,0.167,5.93,54.0,0.0,12.0,0.0,0.0,0.0,57.2,61.0,40.0,38.0,7.0,24.0,1.0,75.0,0.0,0.0,3.0,256.0,78.0,3.39,1.474,9.5,1.1,3.7,11.7,3.13,
2024,292.0,Nick Mears,27.0,COL,NL,0.0,1.0,4.0,0.2,5.56,41.0,0.0,11.0,0.0,0.0,0.0,45.1,47.0,30.0,28.0,2.0,21.0,1.0,57.0,0.0,0.0,3.0,203.0,85.0,2.61,1.5,9.3,0.4,4.2,11.3,2.71,
2024,292.0,Nick Mears,27.0,MIL,NL,-0.4,0.0,1.0,0.0,7.3,13.0,0.0,1.0,0.0,0.0,0.0,12.1,14.0,10.0,10.0,5.0,3.0,0.0,18.0,0.0,0.0,0.0,53.0,58.0,6.25,1.378,10.2,3.6,2.2,13.1,6.0,
2024,293.0,Alex Faedo,28.0,DET,AL,0.7,5.0,3.0,0.625,3.61,37.0,6.0,7.0,0.0,0.0,0.0,57.1,49.0,24.0,23.0,9.0,28.0,0.0,55.0,3.0,0.0,4.0,246.0,115.0,4.91,1.343,7.7,1.4,4.4,8.6,1.96,
2024,294.0,Reed Garrett,31.0,NYM,NL,0.2,8.0,5.0,0.615,3.77,53.0,0.0,13.0,0.0,0.0,4.0,57.1,50.0,28.0,24.0,6.0,30.0,1.0,83.0,2.0,0.0,3.0,247.0,105.0,3.31,1.395,7.8,0.9,4.7,13.0,2.77,
2024,295.0,Max Meyer,25.0,MIA,NL,-0.2,3.0,5.0,0.375,5.68,11.0,11.0,0.0,0.0,0.0,0.0,57.0,62.0,38.0,36.0,14.0,19.0,0.0,46.0,3.0,0.0,0.0,248.0,75.0,5.9,1.421,9.8,2.2,3.0,7.3,2.42,
2024,296.0,Zack Kelly,29.0,BOS,AL,0.4,6.0,3.0,0.667,3.97,49.0,3.0,8.0,0.0,0.0,0.0,56.2,44.0,31.0,25.0,10.0,27.0,3.0,61.0,2.0,1.0,2.0,241.0,105.0,4.84,1.253,7.0,1.6,4.3,9.7,2.26,
2024,297.0,James McArthur,27.0,KCR,AL,-0.6,5.0,7.0,0.417,4.92,57.0,0.0,38.0,0.0,0.0,18.0,56.2,68.0,36.0,31.0,8.0,14.0,2.0,49.0,3.0,0.0,1.0,247.0,84.0,4.17,1.447,10.8,1.3,2.2,7.8,3.5,
2024,298.0,T.J. McFarland*,35.0,OAK,AL,0.6,2.0,4.0,0.333,3.81,79.0,0.0,12.0,0.0,0.0,0.0,56.2,53.0,28.0,24.0,4.0,17.0,5.0,39.0,4.0,0.0,0.0,235.0,104.0,3.82,1.235,8.4,0.6,2.7,6.2,2.29,
2024,299.0,Ryan Pressly,35.0,HOU,AL,0.4,2.0,3.0,0.4,3.49,59.0,0.0,8.0,0.0,0.0,4.0,56.2,58.0,25.0,22.0,4.0,18.0,0.0,58.0,2.0,0.0,7.0,244.0,116.0,3.1,1.341,9.2,0.6,2.9,9.2,3.22,
2024,300.0,Jacob Webb,30.0,BAL,AL,1.0,2.0,5.0,0.286,3.02,60.0,0.0,8.0,0.0,0.0,2.0,56.2,40.0,23.0,19.0,4.0,27.0,1.0,58.0,1.0,0.0,0.0,237.0,129.0,3.52,1.182,6.4,0.6,4.3,9.2,2.15,
2024,301.0,Alexis Díaz,27.0,CIN,NL,0.5,2.0,5.0,0.286,3.99,60.0,0.0,50.0,0.0,0.0,28.0,56.1,42.0,31.0,25.0,6.0,31.0,1.0,55.0,6.0,1.0,1.0,242.0,111.0,4.57,1.296,6.7,1.0,5.0,8.8,1.77,
2024,302.0,Pierce Johnson,33.0,ATL,NL,0.7,6.0,6.0,0.5,3.67,58.0,0.0,12.0,0.0,0.0,2.0,56.1,48.0,25.0,23.0,6.0,25.0,1.0,67.0,2.0,0.0,2.0,236.0,113.0,3.61,1.296,7.7,1.0,4.0,10.7,2.68,
2024,303.0,Andrew Chafin*,34.0,2TM,AL,0.5,4.0,3.0,0.571,3.51,62.0,0.0,13.0,0.0,0.0,1.0,56.1,52.0,26.0,22.0,5.0,31.0,4.0,70.0,1.0,0.0,7.0,246.0,116.0,3.54,1.473,8.3,0.8,5.0,11.2,2.26,
2024,303.0,Andrew Chafin*,34.0,DET,AL,0.5,3.0,2.0,0.6,3.16,41.0,0.0,11.0,0.0,0.0,1.0,37.0,35.0,16.0,13.0,2.0,16.0,2.0,50.0,1.0,0.0,3.0,162.0,132.0,2.54,1.378,8.5,0.5,3.9,12.2,3.13,
2024,303.0,Andrew Chafin*,34.0,TEX,AL,-0.1,1.0,1.0,0.5,4.19,21.0,0.0,2.0,0.0,0.0,0.0,19.1,17.0,10.0,9.0,3.0,15.0,2.0,20.0,0.0,0.0,4.0,84.0,92.0,5.44,1.655,7.9,1.4,7.0,9.3,1.33,
2024,304.0,Burch Smith,34.0,2TM,2LG,-0.2,4.0,1.0,0.8,4.95,50.0,0.0,13.0,0.0,0.0,0.0,56.1,64.0,34.0,31.0,6.0,12.0,0.0,46.0,2.0,1.0,3.0,241.0,83.0,3.66,1.349,10.2,1.0,1.9,7.3,3.83,
2024,304.0,Burch Smith,34.0,MIA,NL,0.3,2.0,0.0,1.0,4.25,25.0,0.0,8.0,0.0,0.0,0.0,29.2,39.0,15.0,14.0,1.0,9.0,0.0,23.0,1.0,1.0,3.0,135.0,102.0,3.06,1.618,11.8,0.3,2.7,7.0,2.56,
2024,304.0,Burch Smith,34.0,BAL,AL,-0.4,2.0,1.0,0.667,5.74,25.0,0.0,5.0,0.0,0.0,0.0,26.2,25.0,19.0,17.0,5.0,3.0,0.0,23.0,1.0,0.0,0.0,106.0,68.0,4.33,1.05,8.4,1.7,1.0,7.8,7.67,
2024,305.0,Bobby Miller,25.0,LAD,NL,-1.9,2.0,4.0,0.333,8.52,13.0,13.0,0.0,0.0,0.0,0.0,56.0,69.0,53.0,53.0,17.0,30.0,0.0,52.0,2.0,0.0,7.0,258.0,47.0,6.97,1.768,11.1,2.7,4.8,8.4,1.73,
2024,306.0,Adam Ottavino,38.0,NYM,NL,0.0,2.0,2.0,0.5,4.34,60.0,0.0,9.0,0.0,0.0,1.0,56.0,49.0,29.0,27.0,6.0,23.0,1.0,70.0,7.0,0.0,5.0,245.0,91.0,3.67,1.286,7.9,1.0,3.7,11.3,3.04,
2024,307.0,Shelby Miller,33.0,DET,AL,0.1,6.0,8.0,0.429,4.53,51.0,0.0,18.0,0.0,0.0,2.0,55.2,41.0,31.0,28.0,9.0,13.0,0.0,49.0,5.0,0.0,1.0,225.0,92.0,4.48,0.97,6.6,1.5,2.1,7.9,3.77,
2024,308.0,Ben Brown,24.0,CHC,NL,0.9,1.0,3.0,0.25,3.58,15.0,8.0,0.0,0.0,0.0,0.0,55.1,41.0,22.0,22.0,5.0,19.0,0.0,64.0,1.0,0.0,2.0,222.0,112.0,3.11,1.084,6.7,0.8,3.1,10.4,3.37,
2024,309.0,Aaron Bummer*,30.0,ATL,NL,0.6,4.0,3.0,0.571,3.58,56.0,0.0,13.0,0.0,0.0,0.0,55.1,61.0,24.0,22.0,2.0,18.0,2.0,69.0,2.0,0.0,2.0,244.0,116.0,2.23,1.428,9.9,0.3,2.9,11.2,3.83,
2024,310.0,Justin Slaten,26.0,BOS,AL,0.8,6.0,2.0,0.75,2.93,44.0,0.0,8.0,0.0,0.0,2.0,55.1,47.0,21.0,18.0,4.0,9.0,0.0,58.0,2.0,0.0,4.0,224.0,142.0,2.61,1.012,7.6,0.7,1.5,9.4,6.44,
2024,311.0,Keaton Winn,26.0,SFG,NL,-1.1,3.0,8.0,0.273,7.16,12.0,12.0,0.0,0.0,0.0,0.0,55.1,56.0,44.0,44.0,9.0,20.0,0.0,48.0,4.0,0.0,1.0,238.0,55.0,4.85,1.373,9.1,1.5,3.3,7.8,2.4,
2024,312.0,John Brebbia,34.0,2TM,2LG,-0.5,0.0,6.0,0.0,5.86,59.0,0.0,22.0,0.0,0.0,2.0,55.1,56.0,36.0,36.0,11.0,19.0,0.0,67.0,3.0,0.0,1.0,242.0,71.0,4.52,1.355,9.1,1.8,3.1,10.9,3.53,
2024,312.0,John Brebbia,34.0,CHW,AL,-0.6,0.0,6.0,0.0,6.29,54.0,0.0,20.0,0.0,0.0,2.0,48.2,52.0,34.0,34.0,9.0,17.0,0.0,58.0,3.0,0.0,1.0,216.0,66.0,4.42,1.418,9.6,1.7,3.1,10.7,3.41,
2024,312.0,John Brebbia,34.0,ATL,NL,0.1,0.0,0.0,,2.7,5.0,0.0,2.0,0.0,0.0,0.0,6.2,4.0,2.0,2.0,2.0,2.0,0.0,9.0,0.0,0.0,0.0,26.0,162.0,5.27,0.9,5.4,2.7,2.7,12.2,4.5,
2024,313.0,Ryne Stanek,32.0,2TM,2LG,-0.6,7.0,3.0,0.7,4.88,63.0,0.0,14.0,0.0,0.0,7.0,55.1,48.0,32.0,30.0,8.0,25.0,2.0,67.0,3.0,0.0,3.0,241.0,78.0,4.14,1.319,7.8,1.3,4.1,10.9,2.68,
2024,313.0,Ryne Stanek,32.0,SEA,AL,-0.4,6.0,3.0,0.667,4.38,46.0,0.0,12.0,0.0,0.0,7.0,39.0,35.0,21.0,19.0,5.0,17.0,2.0,44.0,2.0,0.0,1.0,172.0,85.0,4.04,1.333,8.1,1.2,3.9,10.2,2.59,
2024,313.0,Ryne Stanek,32.0,NYM,NL,-0.2,1.0,0.0,1.0,6.06,17.0,0.0,2.0,0.0,0.0,0.0,16.1,13.0,11.0,11.0,3.0,8.0,0.0,23.0,1.0,0.0,2.0,69.0,66.0,4.39,1.286,7.2,1.7,4.4,12.7,2.88,
2024,314.0,Scott Barlow,31.0,CLE,AL,0.2,3.0,3.0,0.5,4.25,63.0,0.0,15.0,0.0,0.0,2.0,55.0,44.0,27.0,26.0,6.0,31.0,1.0,68.0,4.0,0.0,2.0,241.0,95.0,4.02,1.364,7.2,1.0,5.1,11.1,2.19,
2024,315.0,Carlos Estévez,31.0,2TM,2LG,2.2,4.0,5.0,0.444,2.45,54.0,0.0,47.0,0.0,0.0,26.0,55.0,38.0,18.0,15.0,5.0,12.0,4.0,50.0,1.0,0.0,3.0,212.0,173.0,3.24,0.909,6.2,0.8,2.0,8.2,4.17,
2024,315.0,Carlos Estévez,31.0,LAA,AL,1.5,1.0,3.0,0.25,2.38,34.0,0.0,29.0,0.0,0.0,20.0,34.0,20.0,10.0,9.0,3.0,5.0,2.0,32.0,0.0,0.0,1.0,124.0,177.0,2.87,0.735,5.3,0.8,1.3,8.5,6.4,
2024,315.0,Carlos Estévez,31.0,PHI,NL,0.6,3.0,2.0,0.6,2.57,20.0,0.0,18.0,0.0,0.0,6.0,21.0,18.0,8.0,6.0,2.0,7.0,2.0,18.0,1.0,0.0,2.0,88.0,165.0,3.83,1.19,7.7,0.9,3.0,7.7,2.57,
2024,316.0,Kenley Jansen,36.0,BOS,AL,1.2,4.0,2.0,0.667,3.29,54.0,0.0,38.0,0.0,0.0,27.0,54.2,38.0,20.0,20.0,4.0,20.0,2.0,62.0,1.0,2.0,2.0,218.0,127.0,3.0,1.061,6.3,0.7,3.3,10.2,3.1,
2024,317.0,Kyle Nicolas,25.0,PIT,NL,0.2,2.0,2.0,0.5,3.95,51.0,0.0,20.0,0.0,0.0,0.0,54.2,51.0,30.0,24.0,4.0,31.0,1.0,55.0,4.0,1.0,7.0,243.0,105.0,4.03,1.5,8.4,0.7,5.1,9.1,1.77,
2024,318.0,Evan Phillips,29.0,LAD,NL,-0.5,5.0,1.0,0.833,3.62,61.0,0.0,28.0,0.0,0.0,18.0,54.2,48.0,30.0,22.0,6.0,17.0,1.0,63.0,1.0,0.0,1.0,228.0,110.0,3.28,1.189,7.9,1.0,2.8,10.4,3.71,
2024,319.0,Jhoan Duran,26.0,MIN,AL,0.2,6.0,9.0,0.4,3.64,58.0,0.0,37.0,0.0,0.0,23.0,54.1,48.0,30.0,22.0,4.0,15.0,2.0,66.0,6.0,1.0,1.0,228.0,115.0,2.85,1.16,8.0,0.7,2.5,10.9,4.4,
2024,320.0,Spencer Turnbull,31.0,PHI,NL,1.3,3.0,0.0,1.0,2.65,17.0,7.0,4.0,0.0,0.0,0.0,54.1,37.0,17.0,16.0,6.0,20.0,0.0,58.0,5.0,0.0,2.0,222.0,159.0,3.85,1.049,6.1,1.0,3.3,9.6,2.9,
2024,321.0,Caleb Ferguson*,27.0,2TM,AL,-0.5,1.0,4.0,0.2,4.64,62.0,0.0,19.0,0.0,0.0,1.0,54.1,56.0,34.0,28.0,6.0,25.0,1.0,67.0,4.0,0.0,3.0,249.0,88.0,3.74,1.491,9.3,1.0,4.1,11.1,2.68,
2024,321.0,Caleb Ferguson*,27.0,NYY,AL,-0.7,1.0,3.0,0.25,5.13,42.0,0.0,12.0,0.0,0.0,1.0,33.1,34.0,24.0,19.0,5.0,16.0,1.0,41.0,2.0,0.0,2.0,155.0,79.0,4.28,1.5,9.2,1.4,4.3,11.1,2.56,
2024,321.0,Caleb Ferguson*,27.0,HOU,AL,0.2,0.0,1.0,0.0,3.86,20.0,0.0,7.0,0.0,0.0,0.0,21.0,22.0,10.0,9.0,1.0,9.0,0.0,26.0,2.0,0.0,1.0,94.0,106.0,2.88,1.476,9.4,0.4,3.9,11.1,2.89,
2024,322.0,Edwin Díaz,30.0,NYM,NL,0.5,6.0,4.0,0.6,3.52,54.0,0.0,40.0,0.0,0.0,20.0,53.2,36.0,23.0,21.0,7.0,20.0,0.0,84.0,3.0,0.0,3.0,216.0,112.0,3.02,1.043,6.0,1.2,3.4,14.1,4.2,
2024,323.0,Calvin Faucher,28.0,MIA,NL,0.9,2.0,3.0,0.4,3.19,53.0,0.0,18.0,0.0,0.0,6.0,53.2,49.0,25.0,19.0,0.0,26.0,3.0,63.0,4.0,0.0,5.0,235.0,135.0,2.5,1.398,8.2,0.0,4.4,10.6,2.42,
2024,324.0,Cionel Pérez*,28.0,BAL,AL,-0.1,2.0,0.0,1.0,4.53,62.0,0.0,9.0,0.0,0.0,2.0,53.2,47.0,29.0,27.0,0.0,28.0,0.0,46.0,5.0,0.0,6.0,238.0,86.0,3.3,1.398,7.9,0.0,4.7,7.7,1.64,
2024,325.0,Angel Zerpa*,24.0,KCR,AL,0.5,2.0,0.0,1.0,3.86,60.0,0.0,3.0,0.0,0.0,0.0,53.2,59.0,24.0,23.0,6.0,19.0,2.0,49.0,2.0,0.0,3.0,239.0,107.0,3.97,1.453,9.9,1.0,3.2,8.2,2.58,
2024,326.0,Bryan Hoeing,27.0,2TM,NL,1.6,2.0,3.0,0.4,2.18,34.0,2.0,3.0,0.0,0.0,0.0,53.2,43.0,15.0,13.0,4.0,14.0,1.0,43.0,0.0,0.0,8.0,210.0,195.0,3.32,1.062,7.2,0.7,2.3,7.2,3.07,
2024,326.0,Bryan Hoeing,27.0,MIA,NL,0.7,1.0,2.0,0.333,2.7,16.0,2.0,2.0,0.0,0.0,0.0,30.0,29.0,10.0,9.0,2.0,9.0,0.0,25.0,0.0,0.0,4.0,124.0,160.0,3.27,1.267,8.7,0.6,2.7,7.5,2.78,
2024,326.0,Bryan Hoeing,27.0,SDP,NL,0.8,1.0,1.0,0.5,1.52,18.0,0.0,1.0,0.0,0.0,0.0,23.2,14.0,5.0,4.0,2.0,5.0,1.0,18.0,0.0,0.0,4.0,86.0,274.0,3.38,0.803,5.3,0.8,1.9,6.8,3.6,
2024,327.0,Justin Anderson,31.0,CHW,AL,0.5,1.0,2.0,0.333,4.39,56.0,0.0,14.0,0.0,0.0,1.0,53.1,48.0,29.0,26.0,5.0,32.0,1.0,57.0,3.0,0.0,1.0,242.0,94.0,4.22,1.5,8.1,0.8,5.4,9.6,1.78,
2024,328.0,Chad Green,33.0,TOR,AL,0.8,4.0,6.0,0.4,3.21,53.0,0.0,34.0,0.0,0.0,17.0,53.1,41.0,20.0,19.0,8.0,14.0,3.0,46.0,2.0,0.0,1.0,210.0,129.0,4.29,1.031,6.9,1.4,2.4,7.8,3.29,
2024,329.0,Chad Kuhl,31.0,CHW,AL,0.2,0.0,2.0,0.0,5.06,31.0,1.0,7.0,0.0,0.0,1.0,53.1,56.0,33.0,30.0,5.0,25.0,1.0,54.0,6.0,0.0,6.0,240.0,82.0,4.1,1.519,9.5,0.8,4.2,9.1,2.16,
2024,330.0,Anthony Bender,29.0,MIA,NL,0.7,5.0,2.0,0.714,4.08,59.0,0.0,10.0,0.0,0.0,1.0,53.0,50.0,25.0,24.0,3.0,18.0,1.0,59.0,4.0,0.0,2.0,228.0,105.0,2.92,1.283,8.5,0.5,3.1,10.0,3.28,
2024,331.0,Luke Jackson,32.0,2TM,NL,-0.3,4.0,3.0,0.571,5.09,52.0,0.0,14.0,0.0,0.0,0.0,53.0,52.0,33.0,30.0,7.0,26.0,0.0,59.0,2.0,0.0,5.0,235.0,79.0,4.24,1.472,8.8,1.2,4.4,10.0,2.27,
2024,331.0,Luke Jackson,32.0,SFG,NL,-0.2,4.0,2.0,0.667,5.4,36.0,0.0,7.0,0.0,0.0,0.0,35.0,35.0,22.0,21.0,5.0,15.0,0.0,33.0,1.0,0.0,3.0,151.0,73.0,4.51,1.429,9.0,1.3,3.9,8.5,2.2,
2024,331.0,Luke Jackson,32.0,ATL,NL,-0.1,0.0,1.0,0.0,4.5,16.0,0.0,7.0,0.0,0.0,0.0,18.0,17.0,11.0,9.0,2.0,11.0,0.0,26.0,1.0,0.0,2.0,84.0,94.0,3.72,1.556,8.5,1.0,5.5,13.0,2.36,
2024,332.0,Jorge López,31.0,2TM,NL,0.9,2.0,3.0,0.4,2.89,52.0,0.0,16.0,0.0,0.0,4.0,53.0,46.0,19.0,17.0,6.0,19.0,1.0,50.0,2.0,0.0,2.0,217.0,139.0,3.94,1.226,7.8,1.0,3.2,8.5,2.63,
2024,332.0,Jorge López,31.0,NYM,NL,0.3,1.0,2.0,0.333,3.76,28.0,0.0,8.0,0.0,0.0,2.0,26.1,25.0,13.0,11.0,3.0,11.0,1.0,19.0,2.0,0.0,2.0,111.0,106.0,4.68,1.367,8.5,1.0,3.8,6.5,1.73,
2024,332.0,Jorge López,31.0,CHC,NL,0.6,1.0,1.0,0.5,2.03,24.0,0.0,8.0,0.0,0.0,2.0,26.2,21.0,6.0,6.0,3.0,8.0,0.0,31.0,0.0,0.0,0.0,106.0,199.0,3.2,1.088,7.1,1.0,2.7,10.5,3.88,
2024,333.0,Gregory Soto*,29.0,2TM,2LG,0.3,3.0,5.0,0.375,4.42,66.0,0.0,18.0,0.0,0.0,2.0,53.0,56.0,30.0,26.0,4.0,27.0,3.0,65.0,8.0,1.0,4.0,244.0,94.0,3.68,1.566,9.5,0.7,4.6,11.0,2.41,
